bus_id,weight
0,0.00035897310013432857
1,0.00018087516396577403
2,3.762502179869756e-05
3,0.00035259129629918286
4,0.00023186209321123877
5,4.920868588222986e-05
6,0.00022060589715042033
7,0.0002681695538124958
8,2.1062868148332034e-05
9,0.00029245744390222225
10,0.0002913153106883508
11,0.0001970407514229889
12,0.0003397098997646292
13,0.00010775460332553196
14,0.0003215968860214682
15,0.00028786137372374817
16,0.00012304401121869435
17,0.00022958861293346722
18,0.0002181070058508924
19,0.00019126361225120064
20,0.0003345306832441302
21,0.00011670432898550895
22,5.9648973407478444e-05
23,0.00036919591590764146
24,3.094441032717687e-05
25,0.00036596971006030174
26,3.1758451321987867e-06
27,0.00022442061016622085
28,0.00036542404030499013
29,0.00028000242212353736
30,0.0004017408579760542
31,8.379326307945731e-05
32,0.0002651349089785085
33,0.00032360375045257687
34,8.7440505475344e-05
35,0.00021864805466339745
36,0.00020122253062948784
37,0.0002789380275643448
38,0.00034220491927514264
39,2.0667821946973134e-05
40,0.0001395845746773456
41,0.00033929044802715743
42,0.00026666125838760684
43,0.0003402083248428961
44,0.0002730603836868263
45,0.0001413889344149389
46,0.00021427297474929362
47,0.0002667323141193282
48,0.0003536363637795835
49,4.89537767626393e-05
50,0.0002299381040165281
51,0.0003441871607153945
52,0.00015112104734895035
53,0.00038870423125305335
54,3.3767186727654244e-05
55,0.0002919025547642435
56,1.876596971092821e-05
57,0.00020601230859987235
58,2.1846697095471815e-05
59,0.0003880510722263734
60,0.0002660547469964981
61,4.391157324433199e-05
62,0.000370576876128191
63,2.4329960037548547e-05
64,0.00034605264018770695
65,0.0002645990009645508
66,0.00030475256933711064
67,3.9074855349604634e-05
68,0.00018098652398000617
69,0.00020498643246695344
70,0.00011771215646463724
71,0.00034445533394439836
72,0.00033446269294180804
73,0.00021750922715806914
74,0.00013972634080716893
75,0.00037382050115125994
76,9.734793637026869e-05
77,0.00014025316647169042
78,0.00013109568620840953
79,0.00021272652320500354
80,8.346489562463401e-05
81,0.0001623451238003817
82,0.0003870353874014432
83,0.00011587824948678715
84,0.0003849829644576155
85,0.00034237151615178283
86,0.00032052269909575904
87,0.0003821920208306046
88,4.401482118703765e-05
89,0.00017305300025847228
90,0.00023822596641980988
91,0.0003191305581121214
92,1.7793555237664776e-05
93,0.0002126187522480736
94,0.00038761758630850596
95,2.129634934070027e-05
96,0.000275343177023615
97,0.00021248793124303348
98,0.0002651324680984382
99,0.0002896837392590284
100,7.133550914284397e-05
101,0.00037922752578314336
102,0.0003158094316697051
103,4.539217538608867e-05
104,0.00018413402774397665
105,0.00028346993572470357
106,8.68887674050485e-06
107,0.00015125249844029159
108,0.00010269453270865203
109,0.000333952030280873
110,0.00034453096118518636
111,0.0003522274299067103
112,0.00023445453550045568
113,0.0002643524429302864
114,0.0003329378936756422
115,0.0003946171745760708
116,1.321970257250043e-05
117,0.00039327082780532606
118,0.0003783845056988841
119,0.0003626991986771282
120,0.0003330889993411253
121,0.0003145308872269458
122,0.0003625327422442162
123,0.00019942586684694092
124,0.00033885743754678187
125,0.0003868210834447485
126,0.00018154113660796164
127,0.0002351938418582633
128,0.00011617806124831261
129,4.980519319866905e-05
130,0.0003984175741471097
131,0.00036465935037474206
132,0.00012502238861228346
133,8.141115957549654e-05
134,0.00014139753201465596
135,5.621224670939423e-05
136,0.00019132915177492256
137,0.00012746446509746316
138,7.921768265078034e-05
139,0.00038164853610109863
140,0.0003938872681314082
141,0.0003631341441113673
142,7.839931046155849e-05
143,5.611663051212215e-07
144,2.4090209092512508e-05
145,0.00024964738771801425
146,9.925025977283826e-05
147,0.0003601058749125511
148,0.00018944859317915127
149,0.00011488378959133371
150,0.0002743258913561184
151,0.00012955153252887237
152,0.00021412012017963113
153,0.0003404996197605086
154,0.00021644115148399432
155,0.0002969725141561614
156,2.066407555805419e-05
157,0.000296360344922085
158,3.154924211896086e-05
159,0.00037237628284644234
160,0.00028599383933682813
161,1.5505262206515657e-05
162,0.00017991144717306238
163,0.0002657911168712287
164,0.00038251330379058466
165,0.0002922585937224288
166,0.00015001502192569903
167,0.00034071811464844173
168,0.0003308458454034378
169,0.00022219287782575836
170,0.00012021858482699524
171,0.00023643372695462007
172,0.00029703767308491907
173,0.00016341323961044984
174,0.0001463751244439306
175,0.0002463889784868397
176,2.984369458863137e-05
177,1.2502380307696423e-05
178,2.262496982262447e-05
179,0.000270587700825911
180,0.00033215868660437556
181,0.00018023768775830788
182,5.346207348017431e-07
183,0.00010358393063521988
184,0.00036187799231094796
185,0.00016702835194913363
186,0.00028933229677677503
187,3.8387067717319826e-05
188,0.00037923007619259616
189,0.00010330654044138194
190,0.00020207466243011202
191,0.00035436699913881774
192,7.082817289469095e-05
193,0.0003249976462885672
194,0.00039643033167228255
195,0.00015373163091303896
196,0.00016578617483462658
197,0.00028859282143311115
198,0.00011295809285883284
199,0.00020920253201844332
200,0.0002297361228452335
201,6.76295597965178e-05
